id,private,size,nace,region,single_shift
7014,1,M,I,14,TRUE
7015,1,S,J,32,TRUE
7016,1,M,C,14,FALSE
7017,1,S,N,22,TRUE
7018,1,S,C,24,TRUE
7019,1,S,C,24,TRUE
7020,1,S,F,22,TRUE
7021,1,S,F,02,TRUE
7022,1,M,F,06,TRUE
7023,1,M,F,18,TRUE
7024,1,M,F,12,TRUE
7025,1,S,F,12,TRUE
7026,1,M,C,24,FALSE
7027,0,M,P,02,FALSE
7028,1,S,C,10,TRUE
7029,1,L,H,24,TRUE
7030,1,S,C,06,TRUE
7031,1,S,G,30,TRUE
7032,1,S,F,02,FALSE
7033,1,S,C,18,TRUE
7034,1,S,G,02,FALSE
7035,1,M,C,14,TRUE
7036,1,L,C,24,TRUE
7037,1,M,Q,10,FALSE
7038,0,M,P,14,TRUE
7039,1,S,P,14,TRUE
7040,1,M,C,16,FALSE
7041,1,S,G,26,FALSE
7042,1,S,G,22,FALSE
7043,1,M,F,16,TRUE
7044,1,M,C,04,FALSE
7045,0,L,P,10,FALSE
7046,1,M,C,04,FALSE
7047,1,S,R.S,24,FALSE
7048,1,S,G,32,FALSE
7049,1,S,N,06,FALSE
7050,1,S,R.S,12,FALSE
7051,1,S,P,08,FALSE
7052,1,S,C,16,TRUE
7053,0,M,P,02,TRUE
7054,1,S,N,02,FALSE
7055,1,M,F,24,TRUE
7056,1,S,F,04,TRUE
7057,1,S,P,04,TRUE
7058,1,S,F,04,TRUE
7059,1,L,C,16,FALSE
7060,1,S,C,18,TRUE
7061,0,L,P,22,TRUE
7062,1,S,P,14,FALSE
7063,0,M,P,26,TRUE
7064,1,L,C,22,FALSE
7065,1,S,C,12,TRUE
7066,1,S,C,14,TRUE
7067,1,S,C,14,TRUE
7068,1,S,F,24,FALSE
7069,1,S,G,24,FALSE
7070,1,S,G,02,FALSE
7071,1,L,C,14,TRUE
7072,1,S,F,14,TRUE
7073,1,M,C,22,TRUE
7074,1,S,R.S,02,TRUE
7075,1,M,C,12,TRUE
7076,1,S,N,14,TRUE
7077,1,S,R.S,30,TRUE
7078,1,S,N,28,TRUE
7079,1,S,I,06,TRUE
7080,0,S,D.E,22,TRUE
7081,1,S,F,14,TRUE
7082,1,M,G,24,FALSE
7083,1,S,I,12,TRUE
7084,1,S,G,28,TRUE
7085,1,S,G,18,FALSE
7086,1,S,I,12,TRUE
7087,1,S,G,18,FALSE
7088,1,S,I,06,FALSE
7089,1,M,F,04,TRUE
7090,1,M,C,24,TRUE
7091,1,S,F,12,TRUE
7092,1,S,G,22,FALSE
7093,1,S,F,14,TRUE
7094,1,L,C,26,TRUE
7095,1,S,G,20,FALSE
7096,1,S,D.E,14,TRUE
7097,1,S,I,02,FALSE
7098,1,S,F,14,TRUE
7099,1,S,Q,28,TRUE
7100,1,S,C,14,TRUE
7101,1,S,R.S,14,FALSE
7102,1,S,F,08,TRUE
7103,1,M,H,02,FALSE
7104,1,M,G,02,FALSE
7105,1,M,F,02,TRUE
7106,1,S,C,02,TRUE
7107,1,L,C,02,FALSE
7108,1,S,G,02,TRUE
7109,1,M,G,02,TRUE
7110,1,S,G,02,FALSE
7111,1,L,P,02,FALSE
7112,1,M,G,02,FALSE
7113,1,M,G,02,FALSE
7114,1,S,F,02,TRUE
7115,0,L,D.E,02,TRUE
7116,1,S,F,02,TRUE
7117,1,M,M,02,TRUE
7118,1,S,R.S,02,FALSE
7119,1,S,G,02,FALSE
7120,1,M,G,02,TRUE
7121,1,S,C,02,FALSE
7122,1,S,F,02,TRUE
7123,1,S,M,02,TRUE
7124,1,M,R.S,02,TRUE
7125,1,L,I,02,FALSE
7126,1,L,C,02,FALSE
7127,1,M,G,02,FALSE
7128,1,L,C,02,TRUE
7129,1,S,H,02,TRUE
7130,1,S,I,02,TRUE
7131,0,L,P,02,FALSE
7132,1,M,I,02,FALSE
7133,1,S,R.S,02,FALSE
7134,1,M,D.E,02,FALSE
7135,1,S,C,02,TRUE
7136,0,L,O,02,TRUE
7137,1,L,N,02,FALSE
7138,1,S,F,02,TRUE
7139,0,L,Q,02,FALSE
7140,1,L,G,02,FALSE
7141,1,L,N,02,FALSE
7142,1,S,C,02,TRUE
7143,1,M,Q,02,TRUE
7144,1,L,C,02,FALSE
7145,1,S,N,02,TRUE
7146,1,S,G,02,FALSE
7147,1,L,C,02,FALSE
7148,0,L,D.E,02,TRUE
7149,1,S,G,02,TRUE
7150,1,S,G,02,FALSE
7151,1,M,C,02,TRUE
7152,1,S,F,02,TRUE
7153,1,M,Q,02,FALSE
7154,1,S,F,02,TRUE
7155,1,S,M,02,TRUE
7156,1,M,C,02,TRUE
7157,1,S,G,02,FALSE
7158,1,M,C,02,TRUE
7159,0,L,P,02,TRUE
7160,1,M,F,02,TRUE
7161,1,S,C,02,TRUE
7162,1,L,C,30,FALSE
7163,1,M,G,30,FALSE
7164,1,S,F,30,TRUE
7165,0,L,P,30,TRUE
7166,1,M,C,30,TRUE
7167,1,M,G,30,FALSE
7168,1,S,G,30,TRUE
7169,1,S,H,30,FALSE
7170,1,S,G,30,TRUE
7171,0,L,Q,30,FALSE
7172,1,M,C,30,FALSE
7173,1,M,C,30,TRUE
7174,1,S,I,30,TRUE
7175,1,L,C,30,FALSE
7176,1,S,F,30,TRUE
7177,1,M,I,30,TRUE
7178,1,L,C,30,FALSE
7179,1,M,G,30,FALSE
7180,1,L,C,30,FALSE
7181,1,S,G,30,TRUE
7182,1,M,G,30,TRUE
7183,1,L,C,14,FALSE
7184,1,L,F,30,TRUE
7185,1,S,G,30,TRUE
7186,1,M,H,30,FALSE
7187,1,M,C,08,FALSE
7188,1,S,M,30,TRUE
7189,1,L,C,30,FALSE
7190,1,S,G,30,TRUE
7191,1,S,F,30,TRUE
7192,1,S,G,30,TRUE
7193,1,L,C,30,TRUE
7194,1,L,C,30,FALSE
7195,1,M,G,30,TRUE
7196,1,L,C,30,TRUE
7197,1,L,G,30,TRUE
7198,1,S,C,02,TRUE
7199,1,S,P,30,TRUE
7200,1,M,H,30,FALSE
7201,1,S,H,30,FALSE
7202,1,M,C,30,TRUE
7203,1,S,C,30,TRUE
7204,1,S,N,30,TRUE
7205,1,M,C,30,FALSE
7206,1,S,F,30,TRUE
7207,1,S,C,30,TRUE
7208,1,L,C,06,FALSE
7209,1,S,H,06,TRUE
7210,1,M,F,06,TRUE
7211,1,M,N,06,TRUE
7212,1,M,C,06,TRUE
7213,1,M,M,06,TRUE
7214,1,M,P,06,TRUE
7215,1,S,N,06,TRUE
7216,1,L,C,06,TRUE
7217,1,M,F,06,TRUE
7218,1,M,F,06,TRUE
7219,1,S,G,06,FALSE
7220,1,S,G,06,TRUE
7221,1,S,C,06,TRUE
7222,1,S,K.L,06,TRUE
7223,1,S,H,06,FALSE
7224,1,S,G,06,FALSE
7225,1,S,C,06,TRUE
7226,1,M,N,06,TRUE
7227,1,S,C,06,TRUE
7228,1,M,M,14,FALSE
7229,1,L,G,06,FALSE
7230,1,L,C,06,FALSE
7231,1,M,M,06,TRUE
7232,1,L,C,06,TRUE
7233,1,L,C,06,FALSE
7234,1,M,G,14,TRUE
7235,1,M,C,06,FALSE
7236,1,L,C,06,TRUE
7237,1,M,G,06,TRUE
7238,1,L,H,06,FALSE
7239,1,M,G,06,FALSE
7240,1,S,G,06,TRUE
7241,1,S,I,06,FALSE
7242,1,S,H,06,TRUE
7243,1,S,F,06,TRUE
7244,1,S,F,06,TRUE
7245,1,M,K.L,06,TRUE
7246,1,S,H,06,FALSE
7247,1,S,M,06,TRUE
7248,1,M,H,06,TRUE
7249,1,L,G,06,FALSE
7250,1,M,D.E,06,TRUE
7251,1,M,C,06,TRUE
7252,1,M,H,06,TRUE
7253,1,M,Q,06,FALSE
7254,1,L,F,06,TRUE
7255,1,L,H,06,TRUE
7256,1,M,N,06,TRUE
7257,1,M,F,06,TRUE
7258,0,L,Q,06,TRUE
7259,0,L,Q,06,TRUE
7260,1,M,G,06,TRUE
7261,1,S,C,06,TRUE
7262,1,S,C,06,TRUE
7263,1,M,G,06,FALSE
7264,0,L,O,06,TRUE
7265,0,L,O,06,TRUE
7266,0,L,Q,06,FALSE
7267,0,M,O,06,TRUE
7268,1,S,G,06,FALSE
7269,1,M,C,06,TRUE
7270,1,M,H,06,TRUE
7271,1,M,G,06,TRUE
7272,1,M,G,06,FALSE
7273,1,S,F,06,TRUE
7274,1,L,G,06,TRUE
7275,1,S,Q,06,TRUE
7276,0,L,Q,06,TRUE
7277,1,L,H,06,TRUE
7278,1,S,G,06,TRUE
7279,1,M,G,06,TRUE
7280,1,M,H,06,TRUE
7281,1,S,F,06,TRUE
7282,1,M,C,06,TRUE
7283,1,L,C,06,TRUE
7284,1,S,F,06,TRUE
7285,1,M,K.L,06,TRUE
7286,1,S,G,06,TRUE
7287,1,M,C,06,TRUE
7288,1,M,F,06,TRUE
7289,1,S,C,14,TRUE
7290,1,M,C,06,FALSE
7291,1,S,G,06,TRUE
7292,1,S,G,06,TRUE
7293,1,S,G,06,TRUE
7294,1,S,D.E,06,TRUE
7295,1,L,M,06,FALSE
7296,1,L,C,06,FALSE
7297,1,S,G,06,FALSE
7298,1,S,Q,06,TRUE
7299,1,S,F,06,TRUE
7300,1,L,C,24,FALSE
7301,1,S,F,06,TRUE
7302,1,L,C,06,TRUE
7303,1,S,I,14,FALSE
7304,1,S,G,06,TRUE
7305,1,L,C,18,FALSE
7306,1,S,F,06,TRUE
7307,1,S,I,06,FALSE
7308,1,M,R.S,06,TRUE
7309,1,S,C,06,TRUE
7310,1,S,F,06,TRUE
7311,1,S,C,06,FALSE
7312,1,M,C,06,TRUE
7313,1,S,J,06,TRUE
7314,1,S,F,06,FALSE
7315,1,L,C,20,TRUE
7316,1,M,G,20,TRUE
7317,1,M,F,20,TRUE
7318,1,M,G,20,FALSE
7319,1,L,C,20,FALSE
7320,1,S,G,20,TRUE
7321,1,M,C,20,TRUE
7322,1,M,C,20,TRUE
7323,1,M,R.S,20,FALSE
7324,1,M,K.L,20,TRUE
7325,1,M,H,20,TRUE
7326,1,S,G,20,FALSE
7327,1,S,N,20,TRUE
7328,1,S,Q,20,FALSE
7329,1,M,F,20,FALSE
7330,1,S,G,20,TRUE
7331,1,S,C,20,TRUE
7332,1,L,I,20,TRUE
7333,1,S,F,20,TRUE
7334,1,S,I,20,TRUE
7335,1,M,Q,20,TRUE
7336,1,S,G,20,TRUE
7337,1,M,G,20,FALSE
7338,1,M,F,20,TRUE
7339,1,S,G,28,TRUE
7340,1,L,F,20,TRUE
7341,1,M,C,20,TRUE
7342,1,S,G,20,FALSE
7343,1,S,G,20,TRUE
7344,0,M,P,20,TRUE
7345,0,L,P,10,FALSE
7346,1,M,F,10,TRUE
7347,1,S,G,10,TRUE
7348,0,M,D.E,10,TRUE
7349,1,S,G,10,TRUE
7350,1,L,C,10,TRUE
7351,1,M,C,10,TRUE
7352,1,S,H,10,TRUE
7353,1,S,C,10,TRUE
7354,1,S,H,14,TRUE
7355,1,M,C,10,TRUE
7356,1,M,C,10,TRUE
7357,0,M,Q,10,FALSE
7358,1,S,C,10,TRUE
7359,0,M,P,10,TRUE
7360,1,S,C,10,FALSE
7361,1,M,C,10,TRUE
7362,1,L,C,10,TRUE
7363,1,S,C,10,FALSE
7364,1,M,C,10,FALSE
7365,1,L,G,10,FALSE
7366,1,S,G,10,TRUE
7367,1,M,C,10,TRUE
7368,1,S,G,10,FALSE
7369,1,L,M,10,TRUE
7370,1,M,N,10,FALSE
7371,1,M,P,10,FALSE
7372,1,S,N,10,TRUE
7373,1,L,F,10,TRUE
7374,0,L,O,10,TRUE
7375,1,L,H,10,TRUE
7376,1,S,G,10,TRUE
7377,1,S,F,10,TRUE
7378,1,M,F,10,TRUE
7379,1,L,G,10,FALSE
7380,1,L,H,10,TRUE
7381,1,L,C,10,FALSE
7382,1,S,F,10,TRUE
7383,1,L,C,10,TRUE
7384,1,S,F,10,TRUE
7385,1,M,C,10,TRUE
7386,1,M,C,10,TRUE
7387,0,M,M,10,TRUE
7388,1,L,G,10,TRUE
7389,1,S,C,10,TRUE
7390,1,S,I,10,TRUE
7391,1,M,G,10,TRUE
7392,0,L,Q,10,FALSE
7393,1,S,R.S,10,TRUE
7394,1,S,M,10,TRUE
7395,1,S,F,10,TRUE
7396,1,S,G,10,TRUE
7397,1,M,C,10,FALSE
7398,1,M,M,10,TRUE
7399,1,M,G,10,FALSE
7400,1,S,R.S,10,TRUE
7401,1,S,C,10,TRUE
7402,1,M,G,10,TRUE
7403,1,S,G,10,FALSE
7404,0,M,D.E,10,TRUE
7405,1,S,J,10,TRUE
7406,1,S,I,10,TRUE
7407,1,S,C,10,TRUE
7408,1,M,F,10,TRUE
7409,1,M,I,10,FALSE
7410,1,S,G,10,TRUE
7411,1,L,C,10,FALSE
7412,1,M,Q,10,FALSE
7413,1,S,G,10,TRUE
7414,1,S,G,10,TRUE
7415,1,M,F,10,TRUE
7416,1,M,N,10,FALSE
7417,1,M,G,10,FALSE
7418,1,M,C,10,TRUE
7419,1,S,C,10,TRUE
7420,1,M,N,10,FALSE
7421,1,M,G,10,TRUE
7422,0,L,O,10,TRUE
7423,1,M,C,10,TRUE
7424,0,M,O,10,TRUE
7425,1,S,M,14,TRUE
7426,1,L,C,10,TRUE
7427,1,S,N,10,TRUE
7428,1,M,F,10,TRUE
7429,1,S,G,10,TRUE
7430,1,M,C,10,FALSE
7431,1,S,I,10,FALSE
7432,1,S,I,10,TRUE
7433,1,S,G,10,TRUE
7434,1,S,F,10,TRUE
7435,1,S,G,10,FALSE
7436,1,S,R.S,10,TRUE
7437,1,L,H,10,TRUE
7438,1,M,G,10,TRUE
7439,1,S,D.E,10,TRUE
7440,1,S,G,10,FALSE
7441,1,L,Q,10,TRUE
7442,1,S,G,10,TRUE
7443,1,L,C,10,TRUE
7444,1,L,C,10,FALSE
7445,1,L,N,10,FALSE
7446,1,M,I,10,TRUE
7447,1,S,F,10,TRUE
7448,1,S,G,10,TRUE
7449,1,S,G,10,TRUE
7450,1,S,G,10,FALSE
7451,1,S,G,16,TRUE
7452,1,L,N,10,FALSE
7453,1,M,C,10,TRUE
7454,1,S,I,10,FALSE
7455,1,S,C,10,TRUE
7456,1,S,G,10,TRUE
7457,1,S,G,10,TRUE
7458,1,S,N,10,TRUE
7459,1,S,C,10,TRUE
7460,1,L,C,10,TRUE
7461,1,S,N,10,TRUE
7462,1,M,C,10,TRUE
7463,1,L,C,10,TRUE
7464,1,S,G,10,TRUE
7465,1,S,G,10,TRUE
7466,1,S,G,10,TRUE
7467,1,S,G,10,TRUE
7468,1,S,G,10,TRUE
7469,1,S,C,12,TRUE
7470,0,M,Q,12,FALSE
7471,1,M,C,12,TRUE
7472,1,M,G,12,FALSE
7473,1,S,F,12,TRUE
7474,1,M,F,12,TRUE
7475,1,L,C,12,FALSE
7476,0,L,I,12,FALSE
7477,1,S,H,12,TRUE
7478,1,S,F,12,TRUE
7479,1,S,C,12,TRUE
7480,1,S,F,12,TRUE
7481,1,S,F,12,TRUE
7482,1,L,G,12,TRUE
7483,1,M,G,12,TRUE
7484,1,S,G,12,TRUE
7485,1,M,G,12,FALSE
7486,1,M,I,12,TRUE
7487,1,M,C,12,TRUE
7488,1,M,G,12,TRUE
7489,1,S,I,12,FALSE
7490,1,S,M,12,TRUE
7491,1,M,D.E,12,FALSE
7492,1,M,C,12,TRUE
7493,1,S,C,12,TRUE
7494,1,M,Q,12,TRUE
7495,0,L,H,12,TRUE
7496,1,L,G,12,FALSE
7497,1,M,G,12,TRUE
7498,1,S,H,12,TRUE
7499,1,M,N,12,FALSE
7500,1,M,R.S,12,FALSE
7501,1,M,G,12,TRUE
7502,1,L,D.E,12,TRUE
7503,0,M,P,12,TRUE
7504,1,M,G,12,FALSE
7505,1,S,C,12,TRUE
7506,1,M,C,12,TRUE
7507,1,M,C,12,TRUE
7508,1,S,F,12,TRUE
7509,1,M,G,12,TRUE
7510,1,S,C,12,TRUE
7511,1,M,G,12,FALSE
7512,1,S,G,12,FALSE
7513,1,S,H,12,FALSE
7514,1,M,P,12,TRUE
7515,0,L,O,12,TRUE
7516,1,M,F,12,TRUE
7517,1,S,G,12,FALSE
7518,1,M,G,12,FALSE
7519,1,S,N,12,TRUE
7520,1,M,F,12,TRUE
7521,1,L,G,12,TRUE
7522,1,M,F,12,TRUE
7523,1,M,G,12,FALSE
7524,1,L,G,12,TRUE
7525,1,M,G,12,FALSE
7526,1,M,C,12,TRUE
7527,1,M,G,12,FALSE
7528,1,S,G,12,TRUE
7529,1,S,G,12,TRUE
7530,1,S,F,12,TRUE
7531,1,M,C,12,FALSE
7532,1,M,F,12,TRUE
7533,1,S,N,12,TRUE
7534,1,M,M,12,TRUE
7535,1,M,G,12,TRUE
7536,1,M,H,12,TRUE
7537,1,M,Q,12,FALSE
7538,1,S,Q,12,TRUE
7539,1,M,G,12,TRUE
7540,1,S,M,12,TRUE
7541,1,L,D.E,12,TRUE
7542,1,M,R.S,12,TRUE
7543,1,M,C,12,TRUE
7544,1,S,F,12,TRUE
7545,1,S,C,12,FALSE
7546,1,S,G,12,TRUE
7547,1,S,G,12,TRUE
7548,1,S,G,12,TRUE
7549,1,M,C,12,TRUE
7550,1,S,I,12,TRUE
7551,1,M,G,28,TRUE
7552,1,S,F,28,TRUE
7553,1,S,H,28,TRUE
7554,0,L,D.E,28,FALSE
7555,1,M,D.E,28,TRUE
7556,1,M,M,28,TRUE
7557,1,M,G,28,TRUE
7558,1,M,G,28,TRUE
7559,1,L,C,28,FALSE
7560,1,S,G,28,FALSE
7561,1,L,F,28,TRUE
7562,1,S,G,28,TRUE
7563,1,M,I,28,FALSE
7564,1,S,G,28,FALSE
7565,1,S,G,28,TRUE
7566,1,M,G,28,TRUE
7567,1,M,G,28,TRUE
7568,1,S,C,28,FALSE
7569,1,S,C,28,FALSE
7570,1,L,C,28,FALSE
7571,1,M,I,28,FALSE
7572,1,M,G,28,TRUE
7573,1,M,G,28,FALSE
7574,1,M,I,28,FALSE
7575,1,L,C,28,TRUE
7576,1,S,I,28,FALSE
7577,1,S,I,28,TRUE
7578,1,M,F,28,TRUE
7579,1,M,C,28,TRUE
7580,1,S,G,28,FALSE
7581,1,S,G,28,TRUE
7582,1,S,G,28,TRUE
7583,1,M,C,28,TRUE
7584,1,S,F,28,TRUE
7585,1,S,F,28,TRUE
7586,1,M,C,28,FALSE
7587,1,S,F,28,TRUE
7588,1,M,C,28,TRUE
7589,1,S,R.S,28,TRUE
7590,1,M,C,28,TRUE
7591,1,L,C,06,TRUE
7592,1,S,K.L,28,TRUE
7593,1,L,C,28,FALSE
7594,1,S,G,28,TRUE
7595,1,S,G,28,TRUE
7596,1,M,Q,28,FALSE
7597,1,L,H,28,TRUE
7598,1,S,G,28,TRUE
7599,1,M,C,28,TRUE
7600,1,M,C,28,TRUE
7601,1,S,G,28,TRUE
7602,1,S,F,28,TRUE
7603,1,M,G,28,TRUE
7604,1,S,G,28,TRUE
7605,1,M,F,28,TRUE
7606,1,M,C,28,TRUE
7607,1,M,G,28,FALSE
7608,1,S,C,28,TRUE
7609,1,M,K.L,28,FALSE
7610,1,M,C,28,TRUE
7611,1,S,F,28,TRUE
7612,1,M,H,28,TRUE
7613,1,S,G,28,FALSE
7614,1,M,C,28,TRUE
7615,1,M,F,28,TRUE
7616,1,M,C,28,TRUE
7617,1,S,G,28,TRUE
7618,1,L,N,28,FALSE
7619,1,S,G,28,TRUE
7620,1,M,I,28,FALSE
7621,1,S,F,28,TRUE
7622,1,M,C,28,TRUE
7623,0,L,D.E,28,FALSE
7624,1,M,G,28,TRUE
7625,1,M,M,28,FALSE
7626,0,L,O,28,TRUE
7627,0,M,O,28,TRUE
7628,0,S,O,28,TRUE
7629,1,L,C,28,FALSE
7630,1,L,C,28,TRUE
7631,1,S,G,28,TRUE
7632,1,M,G,28,TRUE
7633,0,M,Q,28,TRUE
7634,1,S,M,28,TRUE
7635,1,M,G,28,FALSE
7636,1,S,J,28,TRUE
7637,1,L,C,28,TRUE
7638,1,S,F,28,TRUE
7639,0,M,F,28,TRUE
7640,1,S,G,28,TRUE
7641,1,S,C,28,TRUE
7642,1,M,C,28,FALSE
7643,1,S,G,06,TRUE
7644,1,M,D.E,28,TRUE
7645,1,M,C,28,FALSE
7646,1,S,C,28,TRUE
7647,0,M,H,28,TRUE
7648,0,L,Q,28,FALSE
7649,1,M,C,28,FALSE
7650,1,L,N,22,FALSE
7651,1,S,I,28,TRUE
7652,1,M,D.E,28,FALSE
7653,1,S,G,28,FALSE
7654,1,S,C,28,TRUE
7655,1,S,R.S,28,TRUE
7656,1,M,K.L,28,FALSE
7657,0,L,Q,28,TRUE
7658,0,M,D.E,28,TRUE
7659,1,M,G,28,FALSE
7660,1,M,F,28,TRUE
7661,1,M,P,28,TRUE
7662,1,S,C,28,FALSE
7663,1,S,F,28,TRUE
7664,1,L,C,28,TRUE
7665,1,S,R.S,28,TRUE
7666,1,M,G,28,FALSE
7667,1,L,C,28,FALSE
7668,1,M,G,28,TRUE
7669,1,S,Q,28,TRUE
7670,0,L,P,28,TRUE
7671,1,M,G,28,TRUE
7672,1,S,H,28,FALSE
7673,0,M,R.S,28,TRUE
7674,1,M,H,28,TRUE
7675,1,S,H,28,FALSE
7676,1,S,G,28,TRUE
7677,1,M,I,28,FALSE
7678,1,S,G,28,FALSE
7679,1,M,G,28,FALSE
7680,1,S,C,28,TRUE
7681,0,M,P,28,TRUE
7682,1,M,K.L,28,FALSE
7683,1,L,C,28,TRUE
7684,1,M,G,14,FALSE
7685,1,S,F,28,TRUE
7686,1,S,G,28,TRUE
7687,1,M,C,28,TRUE
7688,1,S,F,28,TRUE
7689,1,S,I,28,FALSE
7690,1,S,G,28,FALSE
7691,1,L,C,28,FALSE
7692,1,M,G,28,TRUE
7693,1,M,C,28,TRUE
7694,1,S,Q,28,TRUE
7695,1,M,H,28,TRUE
7696,1,L,C,28,TRUE
7697,1,S,H,28,TRUE
7698,1,M,H,28,TRUE
7699,1,S,C,28,TRUE
7700,1,M,C,28,FALSE
7701,0,L,C,28,FALSE
7702,1,S,F,28,FALSE
7703,1,M,H,28,FALSE
7704,1,S,F,28,TRUE
7705,1,M,C,28,FALSE
7706,1,S,F,28,TRUE
7707,1,M,Q,28,FALSE
7708,1,L,C,28,FALSE
7709,1,S,F,28,TRUE
7710,1,S,H,28,TRUE
7711,1,M,C,28,FALSE
7712,1,S,H,28,TRUE
7713,1,S,C,28,TRUE
7714,1,S,F,28,TRUE
7715,1,S,G,28,FALSE
7716,1,M,C,28,FALSE
7717,1,L,C,16,FALSE
7718,1,S,G,16,TRUE
7719,1,L,C,16,FALSE
7720,1,S,G,16,TRUE
7721,1,M,H,16,FALSE
7722,1,L,C,16,TRUE
7723,1,L,C,16,FALSE
7724,1,M,C,16,TRUE
7725,1,S,Q,16,FALSE
7726,1,S,G,16,FALSE
7727,1,L,G,16,TRUE
7728,1,L,C,24,FALSE
7729,1,L,C,16,TRUE
7730,0,L,D.E,16,FALSE
7731,1,M,I,16,FALSE
7732,1,M,F,16,TRUE
7733,0,M,P,16,FALSE
7734,0,M,P,16,TRUE
7735,1,M,C,16,FALSE
7736,1,L,C,16,FALSE
7737,1,S,R.S,16,FALSE
7738,1,L,D.E,16,FALSE
7739,1,M,C,16,TRUE
7740,1,M,F,16,TRUE
7741,1,S,H,16,TRUE
7742,1,S,G,16,TRUE
7743,1,S,G,16,TRUE
7744,1,M,H,16,FALSE
7745,1,L,G,16,FALSE
7746,1,S,G,16,TRUE
7747,1,S,G,16,TRUE
7748,1,M,F,16,TRUE
7749,1,L,C,16,TRUE
7750,1,M,G,16,TRUE
7751,1,S,C,16,FALSE
7752,1,M,G,16,FALSE
7753,1,L,N,16,TRUE
7754,1,L,C,16,FALSE
7755,1,S,F,16,TRUE
7756,1,S,F,16,TRUE
7757,1,L,D.E,16,FALSE
7758,1,S,C,16,TRUE
7759,1,M,G,16,FALSE
7760,1,L,H,16,TRUE
7761,1,S,G,16,TRUE
7762,1,S,R.S,16,TRUE
7763,1,S,G,16,FALSE
7764,1,L,C,32,FALSE
7765,1,S,G,16,TRUE
7766,1,M,R.S,16,TRUE
7767,1,S,H,16,TRUE
7768,1,S,C,16,TRUE
7769,1,S,N,16,TRUE
7770,1,S,G,16,FALSE
7771,1,M,C,16,TRUE
7772,1,S,F,16,TRUE
7773,1,L,C,24,TRUE
7774,1,L,C,16,TRUE
7775,1,S,F,16,TRUE
7776,1,S,I,16,FALSE
7777,1,M,F,16,TRUE
7778,1,S,C,16,TRUE
7779,1,S,M,16,TRUE
7780,1,L,C,16,TRUE
7781,0,L,Q,16,TRUE
7782,1,S,K.L,16,FALSE
7783,1,L,C,16,FALSE
7784,1,M,G,16,FALSE
7785,0,M,Q,16,FALSE
7786,1,S,F,16,TRUE
7787,0,M,P,16,TRUE
7788,1,S,F,16,TRUE
7789,1,M,G,16,TRUE
7790,1,L,C,16,TRUE
7791,1,S,G,16,TRUE
7792,1,S,F,16,TRUE
7793,1,S,G,16,FALSE
7794,1,L,H,16,FALSE
7795,1,M,C,16,TRUE
7796,1,S,G,16,TRUE
7797,1,M,C,16,TRUE
7798,0,L,K.L,16,TRUE
7799,1,M,F,16,TRUE
7800,1,L,C,16,TRUE
7801,1,L,C,16,FALSE
7802,1,S,I,16,TRUE
7803,1,S,G,16,FALSE
7804,1,S,K.L,16,FALSE
7805,1,M,G,16,TRUE
7806,1,M,I,16,TRUE
7807,1,M,C,16,TRUE
7808,1,M,G,16,TRUE
7809,0,L,Q,16,FALSE
7810,1,M,G,16,TRUE
7811,1,M,C,16,TRUE
7812,1,S,I,16,FALSE
7813,1,S,F,16,TRUE
7814,1,M,I,16,TRUE
7815,1,M,G,16,TRUE
7816,1,S,I,16,FALSE
7817,1,M,F,16,TRUE
7818,1,S,F,16,TRUE
7819,1,S,I,24,FALSE
7820,1,S,C,16,TRUE
7821,0,M,Q,16,TRUE
7822,1,M,F,16,TRUE
7823,1,S,I,16,TRUE
7824,1,S,Q,16,TRUE
7825,1,M,G,16,FALSE
7826,1,S,N,16,TRUE
7827,1,M,I,16,FALSE
7828,1,S,C,16,FALSE
7829,1,L,F,16,TRUE
7830,1,S,D.E,16,TRUE
7831,1,S,G,16,TRUE
7832,1,S,D.E,16,TRUE
7833,1,L,H,16,FALSE
7834,1,S,G,16,TRUE
7835,1,L,N,16,FALSE
7836,1,S,G,16,TRUE
7837,1,S,G,16,FALSE
7838,1,L,F,16,TRUE
7839,1,M,C,16,TRUE
7840,1,M,C,16,FALSE
7841,1,S,C,16,TRUE
7842,1,S,N,14,TRUE
7843,1,S,N,16,TRUE
7844,1,S,R.S,16,TRUE
7845,1,L,C,14,TRUE
7846,1,S,G,16,TRUE
7847,1,L,H,16,FALSE
7848,1,S,G,16,FALSE
7849,1,L,C,16,TRUE
7850,1,S,I,16,TRUE
7851,1,S,R.S,16,TRUE
7852,1,S,G,16,TRUE
7853,1,M,F,16,TRUE
7854,1,S,M,16,TRUE
7855,1,S,C,14,TRUE
7856,1,S,I,14,FALSE
7857,1,S,F,14,TRUE
7858,0,M,Q,14,TRUE
7859,1,S,N,14,TRUE
7860,1,L,N,14,TRUE
7861,1,S,G,14,FALSE
7862,1,S,R.S,14,TRUE
7863,1,M,H,14,FALSE
7864,1,S,C,14,TRUE
7865,1,M,G,14,TRUE
7866,1,L,C,14,FALSE
7867,1,M,G,14,TRUE
7868,1,S,G,14,TRUE
7869,1,S,G,14,TRUE
7870,1,M,H,14,TRUE
7871,1,S,F,14,TRUE
7872,1,S,G,14,TRUE
7873,1,M,G,14,TRUE
7874,1,S,G,14,TRUE
7875,1,L,G,14,TRUE
7876,1,M,I,14,TRUE
7877,1,S,G,14,TRUE
